FRAME,JOINT_NUM,X,Y,Z
0,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
0,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
0,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
0,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
1,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
1,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
1,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
1,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
2,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
2,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
2,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
2,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
3,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
3,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
3,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
3,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
4,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
4,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
4,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
4,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
5,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
5,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
5,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
5,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
6,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
6,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
6,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
6,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
7,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
7,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
7,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
7,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
8,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
8,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
8,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
8,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
9,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
9,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
9,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
9,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
10,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
10,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
10,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
10,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
11,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
11,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
11,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
11,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
12,joint40,0.004149679560214281,-0.00993355829268694,0.0018756103236228228
12,joint44,-0.004149679560214281,-0.002423037774860859,0.002732234075665474
12,joint57,-0.004285939037799835,0.008513370528817177,0.00436105253174901
12,joint39,0.004285941831767559,0.011030388996005058,0.002195686800405383
13,joint40,0.004149680491536856,-0.009775103069841862,0.0018762453692033887
13,joint44,-0.004149680957198143,-0.0027798584196716547,0.0031202014070004225
13,joint57,-0.00428593996912241,0.007953229360282421,0.004124789498746395
13,joint39,0.0042859409004449844,0.011237029917538166,0.00216857111081481
14,joint40,0.004149680491536856,-0.009525011293590069,0.0018779755337163806
14,joint44,-0.004149679560214281,-0.0032868897542357445,0.0035953139886260033
14,joint57,-0.00428593996912241,0.007187318056821823,0.003787633730098605
14,joint39,0.0042859409004449844,0.011433850042521954,0.0021276315674185753
15,joint40,0.004149680957198143,-0.009194744750857353,0.0018813355127349496
15,joint44,-0.004149680491536856,-0.003872375236824155,0.004057972691953182
15,joint57,-0.004285940434783697,0.006352819036692381,0.003395946230739355
15,joint39,0.0042859409004449844,0.011618773452937603,0.0020763184875249863
16,joint40,0.004149682354182005,-0.008795753121376038,0.0018868716433644295
16,joint44,-0.004149680025875568,-0.004464567173272371,0.004408600274473429
16,joint57,-0.00428593996912241,0.005586906801909208,0.0029960996471345425
16,joint39,0.0042859409004449844,0.011789722368121147,0.002018085913732648
17,joint40,0.004149682354182005,-0.008339486084878445,0.0018951266538351774
17,joint44,-0.004149679560214281,-0.004991721827536821,0.004547605756670237
17,joint57,-0.004285940434783697,0.005026761908084154,0.0026344479992985725
17,joint39,0.0042859409004449844,0.011944618076086044,0.0019564004614949226
18,joint40,0.004149682819843292,-0.007837402634322643,0.0019066440872848034
18,joint44,-0.004149680491536856,-0.005476299207657576,0.004504363518208265
18,joint57,-0.004285941366106272,0.004809568636119366,0.0023573546204715967
18,joint39,0.004285941366106272,0.012081386521458626,0.0018947108183056116
19,joint40,0.0041496846824884415,-0.007300956640392542,0.0019219807581976056
19,joint44,-0.004149679560214281,-0.005982406437397003,0.004385117907077074
19,joint57,-0.00428593996912241,0.004816411063075066,0.00216082064434886
19,joint39,0.0042859409004449844,0.0121979471296072,0.001836489187553525
20,joint40,0.0041496832855045795,-0.006741599179804325,0.001941664726473391
20,joint44,-0.004149680491536856,-0.006500764284282923,0.004205572418868542
20,joint57,-0.0042859409004449844,0.004857273772358894,0.0020094243809580803
20,joint39,0.004285941831767559,0.012292218394577503,0.001785179367288947
21,joint40,0.004149683751165867,-0.006170789245516062,0.001966249430552125
21,joint44,-0.004149679560214281,-0.007022105623036623,0.003981447778642178
21,joint57,-0.0042859409004449844,0.004962656646966934,0.0019023315981030464
21,joint39,0.004285941831767559,0.01236212719231844,0.0017442600801587105
22,joint40,0.004149682819843292,-0.005599982105195522,0.001996284816414118
22,joint44,-0.004149680491536856,-0.007537157274782658,0.003728461218997836
22,joint57,-0.004285940434783697,0.005163060035556555,0.0018386929295957088
22,joint39,0.004285942297428846,0.01240559108555317,0.0017171852523460984
23,joint40,0.004149682819843292,-0.005040627904236317,0.002032303484156728
23,joint44,-0.004149686079472303,-0.008036648854613304,0.003462284803390503
23,joint57,-0.0042859409004449844,0.0054889824241399765,0.0018176623852923512
23,joint39,0.004285941366106272,0.01242055743932724,0.0017073382623493671
24,joint40,0.0041496832855045795,-0.00450418284162879,0.0020748553797602654
24,joint44,-0.00414968142285943,-0.008511281572282314,0.0031987368129193783
24,joint57,-0.0042859409004449844,0.005945289507508278,0.0018220588099211454
24,joint39,0.004285941831767559,0.01233713235706091,0.0018179998733103275
25,joint40,0.004149681888520718,-0.004002098925411701,0.0021244832314550877
25,joint44,-0.004149679560214281,-0.008951806463301182,0.0029534304048866034
25,joint57,-0.00428593996912241,0.0064953966066241264,0.001833538175560534
25,joint39,0.004285940434783697,0.012105095200240612,0.0021096114069223404
26,joint40,0.004149682819843292,-0.0035458351485431194,0.0021817320957779884
26,joint44,-0.004149680491536856,-0.009348945692181587,0.002742115641012788
26,joint57,-0.0042859409004449844,0.007107687182724476,0.0018498009303584695
26,joint39,0.0042859409004449844,0.011751694604754448,0.0025219402741640806
27,joint40,0.004149681888520718,-0.0031468409579247236,0.0022471498232334852
27,joint44,-0.004149680957198143,-0.009676240384578705,0.0025335715617984533
27,joint57,-0.004285940434783697,0.007750524673610926,0.0018684562528505921
27,joint39,0.004285941366106272,0.011304222047328949,0.0029946088325232267
28,joint40,0.004149680491536856,-0.002816569060087204,0.0023212688975036144
28,joint44,-0.004149680491536856,-0.009918236173689365,0.0023097076918929815
28,joint57,-0.0042859409004449844,0.008392268791794777,0.0018871453357860446
28,joint39,0.0042859409004449844,0.010789964348077774,0.003467278089374304
29,joint40,0.004149680957198143,-0.0025664805434644222,0.0024046471808105707
29,joint44,-0.004149680957198143,-0.010082156397402287,0.0021059622522443533
29,joint57,-0.004285940434783697,0.009001282043755054,0.0019033555872738361
29,joint39,0.004285940434783697,0.010236206464469433,0.003879603696987033
30,joint40,0.004149680491536856,-0.002408029744401574,0.002497818786650896
30,joint44,-0.00414968142285943,-0.01017521321773529,0.0019577310886234045
30,joint57,-0.004285940434783697,0.00954593438655138,0.0019148574210703373
30,joint39,0.004285940434783697,0.009670224040746689,0.004171240609139204
31,joint40,0.004149679560214281,-0.002352664479985833,0.0026013320311903954
31,joint44,-0.00414968142285943,-0.010204634629189968,0.0019004405476152897
31,joint57,-0.00428593996912241,0.00999459158629179,0.0019192233448848128
31,joint39,0.004285940434783697,0.009119308553636074,0.004281854722648859
32,joint40,0.004149680491536856,-0.002477245172485709,0.0028839416336268187
32,joint44,-0.004149681888520718,-0.010147236287593842,0.0019050119444727898
32,joint57,-0.00428593996912241,0.010384691879153252,0.00191555789206177
32,joint39,0.004285940434783697,0.008438730612397194,0.0041641308926045895
33,joint40,0.004149680957198143,-0.0028092931024730206,0.0034226186107844114
33,joint44,-0.00414968142285943,-0.009982970543205738,0.0019180987728759646
33,joint57,-0.004285940434783697,0.010770197957754135,0.0019055100856348872
33,joint39,0.0042859409004449844,0.007560985162854195,0.003860787022858858
34,joint40,0.004149679094552994,-0.003286262508481741,0.00408026110380888
34,joint44,-0.004149681888520718,-0.009723704308271408,0.0019387538777664304
34,joint57,-0.00428593996912241,0.011144251562654972,0.0018904960015788674
34,joint39,0.004285940434783697,0.00662918109446764,0.0034466057550162077
35,joint40,0.004149688873440027,-0.0038455703761428595,0.004719716031104326
35,joint44,-0.004149682354182005,-0.009381314739584923,0.00196602800861001
35,joint57,-0.004285940434783697,0.011499989777803421,0.0018719357904046774
35,joint39,0.0042859409004449844,0.00578642450273037,0.0029963734559714794
36,joint40,0.0041496786288917065,-0.004424732644110918,0.005203994456678629
36,joint44,-0.004149682819843292,-0.008967679925262928,0.001998968655243516
36,joint57,-0.00428593996912241,0.011830552481114864,0.0018512479728087783
36,joint39,0.004285940434783697,0.005175822414457798,0.002584878820925951
37,joint40,0.004149678163230419,-0.004961130674928427,0.005395882297307253
37,joint44,-0.004149682819843292,-0.008494668640196323,0.002036645542830229
37,joint57,-0.00428593996912241,0.012129083275794983,0.0018298502545803785
37,joint39,0.0042859409004449844,0.004940487910062075,0.0022869056556373835
38,joint40,0.004149678163230419,-0.005503096617758274,0.005327992141246796
38,joint44,-0.004149681888520718,-0.007974164560437202,0.0020780954509973526
38,joint57,-0.004285940434783697,0.012388715520501137,0.0018091617384925485
38,joint39,0.0042859409004449844,0.004942142870277166,0.0021085350308567286
39,joint40,0.004149678163230419,-0.006118937861174345,0.005141586996614933
39,joint44,-0.004149682819843292,-0.007418028544634581,0.0021223861258476973
39,joint57,-0.00428593996912241,0.01260259747505188,0.001790604554116726
39,joint39,0.004285940434783697,0.004953725729137659,0.0019959681667387486
40,joint40,0.0041496786288917065,-0.006776127964258194,0.004862549249082804
40,joint44,-0.00414968142285943,-0.00683814799413085,0.0021685760002583265
40,joint57,-0.00428593996912241,0.012763861566781998,0.0017755904700607061
40,joint39,0.004285940434783697,0.004985163453966379,0.001934169209562242
41,joint40,0.0041496772319078445,-0.007442117668688297,0.004516745451837778
41,joint44,-0.00414968142285943,-0.006246388889849186,0.002215700689703226
41,joint57,-0.0042859395034611225,0.012865650467574596,0.0017655405681580305
41,joint39,0.00428593996912241,0.005046388134360313,0.001908112782984972
42,joint40,0.004149681888520718,-0.008084380067884922,0.004130047746002674
42,joint44,-0.004149681888520718,-0.005654631648212671,0.0022628293372690678
42,joint57,-0.00428593996912241,0.012901106849312782,0.001761874882504344
42,joint39,0.00428593996912241,0.005147325340658426,0.0019027680391445756
43,joint40,0.004149678163230419,-0.008670363575220108,0.0037283834535628557
43,joint44,-0.00414968142285943,-0.005074746906757355,0.002309017349034548
43,joint57,-0.004285939037799835,0.012758084572851658,0.001854066620580852
43,joint39,0.00428593996912241,0.0054397801868617535,0.001913149026222527
44,joint40,0.0041496772319078445,-0.00916754174977541,0.0033375821076333523
44,joint44,-0.004149686079472303,-0.004518624860793352,0.0023533485364168882
44,joint57,-0.00428593996912241,0.012374776415526867,0.002101162914186716
44,joint39,0.00428593996912241,0.00601286580786109,0.0019409677479416132
45,joint40,0.0041496786288917065,-0.009543375112116337,0.002983537968248129
45,joint44,-0.004149682354182005,-0.003998104017227888,0.00239477283321321
45,joint57,-0.0042859395034611225,0.011819856241345406,0.002458838513121009
45,joint39,0.004285940434783697,0.006782455835491419,0.001981244655326009
46,joint40,0.0041496786288917065,-0.0097653204575181,0.0026921394746750593
46,joint44,-0.004149684216827154,-0.003525103209540248,0.002432463690638542
46,joint57,-0.0042859395034611225,0.011161953210830688,0.002882916945964098
46,joint39,0.0042859409004449844,0.0076644448563456535,0.00202905829064548
47,joint40,0.004149678163230419,-0.009874437004327774,0.002446284517645836
47,joint44,-0.00414968142285943,-0.0031114607118070126,0.002465389668941498
47,joint57,-0.0042859395034611225,0.01046972256153822,0.0033291210420429707
47,joint39,0.0042859409004449844,0.008574687875807285,0.002079232595860958
48,joint40,0.004149678163230419,-0.00994061678647995,0.0022236560471355915
48,joint44,-0.00414968142285943,-0.0027690751012414694,0.00249267416074872
48,joint57,-0.0042859395034611225,0.009811821393668652,0.003753201337531209
48,joint39,0.004285941366106272,0.009429090656340122,0.0021270383149385452
49,joint40,0.004149679094552994,-0.009974606335163116,0.002042277017608285
49,joint44,-0.004149680491536856,-0.002509802347049117,0.0025133059825748205
49,joint57,-0.00428593996912241,0.009256894700229168,0.004110888112336397
49,joint39,0.004285940434783697,0.010143527761101723,0.0021672577131539583
50,joint40,0.004149680025875568,-0.00998713169246912,0.0019202184630557895
50,joint44,-0.004149680491536856,-0.0023455366026610136,0.00252639246173203
50,joint57,-0.004285939037799835,0.0088735930621624,0.0043579391203820705
50,joint39,0.004285941366106272,0.010633870027959347,0.002195108914747834
51,joint40,0.004149679560214281,-0.009988921694457531,0.0018755161436274648
51,joint44,-0.004149680491536856,-0.0022881408222019672,0.002530956408008933
51,joint57,-0.004285939037799835,0.008730570785701275,0.004450114443898201
51,joint39,0.0042859409004449844,0.010816018097102642,0.002205456839874387
52,joint40,0.004149679560214281,-0.009944569319486618,0.0018784659914672375
52,joint44,-0.004154232796281576,-0.0023194176610559225,0.00252915290184319
52,joint57,-0.004285939037799835,0.008729761466383934,0.0044320025481283665
52,joint39,0.0042859409004449844,0.010792951099574566,0.0022036151494830847
53,joint40,0.004149679560214281,-0.009817630983889103,0.001886898884549737
53,joint44,-0.0041672647930681705,-0.0024089349899441004,0.0025239847600460052
53,joint57,-0.0042859395034611225,0.008727447129786015,0.004380159545689821
53,joint39,0.004285942297428846,0.010726922191679478,0.0021984053310006857
54,joint40,0.004149679560214281,-0.009617283008992672,0.001900206319987774
54,joint44,-0.004187830723822117,-0.0025502219796180725,0.0025158284697681665
54,joint57,-0.00428593996912241,0.008723795413970947,0.004298334941267967
54,joint39,0.004285941831767559,0.010622723028063774,0.0021900704596191645
55,joint40,0.004149679560214281,-0.009352700784802437,0.0019177860813215375
55,joint44,-0.004214991349726915,-0.0027368084993213415,0.002505058189854026
55,joint57,-0.00428593996912241,0.008718971163034439,0.004190267063677311
55,joint39,0.004285941366106272,0.010485119186341763,0.0021790675818920135
56,joint40,0.004149679560214281,-0.009033060632646084,0.0019390255911275744
56,joint44,-0.004247803706675768,-0.002962217666208744,0.002492045285180211
56,joint57,-0.00428593996912241,0.00871314387768507,0.004059707745909691
56,joint39,0.004285941366106272,0.010318877175450325,0.002165779937058687
57,joint40,0.004149679560214281,-0.008667539805173874,0.001963310409337282
57,joint44,-0.004285326227545738,-0.003219985170289874,0.002477165311574936
57,joint57,-0.00428593996912241,0.008706479333341122,0.003910402301698923
57,joint39,0.004285941831767559,0.010128774680197239,0.0021505896002054214
58,joint40,0.004149679560214281,-0.008265315555036068,0.001990032382309437
58,joint44,-0.004326615948230028,-0.0035036373883485794,0.002460791729390621
58,joint57,-0.00428593996912241,0.008699145168066025,0.00374610279686749
58,joint39,0.004285941366106272,0.00991958100348711,0.00213387468829751
59,joint40,0.004149680025875568,-0.007835562340915203,0.002018579049035907
59,joint44,-0.004370728507637978,-0.0038067176938056946,0.0024433392100036144
59,joint57,-0.00428593996912241,0.008691309951245785,0.003570555942133069
59,joint39,0.004285941831767559,0.009696068242192268,0.0021160217002034187
60,joint40,0.004149680025875568,-0.00738745741546154,0.0020483473781496286
60,joint44,-0.004416727460920811,-0.004122724756598473,0.002425098093226552
60,joint57,-0.00428593996912241,0.008683141320943832,0.0033875228837132454
60,joint39,0.004285941831767559,0.009463010355830193,0.002097410848364234
61,joint40,0.004149680491536856,-0.006930177565664053,0.002078721998259425
61,joint44,-0.00446367496624589,-0.004445190541446209,0.0024064378812909126
61,joint57,-0.004285940434783697,0.00867480132728815,0.003200721461325884
61,joint39,0.004285941831767559,0.009225181303918362,0.0020784265361726284
62,joint40,0.004149680025875568,-0.0064728944562375546,0.002109100576490164
62,joint44,-0.004510616883635521,-0.00476766936480999,0.002387824235484004
62,joint57,-0.004285940434783697,0.008666463196277618,0.0030139293521642685
62,joint39,0.0042859409004449844,0.00898735225200653,0.0020593684166669846
63,joint40,0.004149679560214281,-0.006024789530783892,0.0021388696040958166
63,joint44,-0.004556617699563503,-0.0050836773589253426,0.0023695810232311487
63,joint57,-0.004285940434783697,0.00865829549729824,0.002830886747688055
63,joint39,0.0042859409004449844,0.00875429529696703,0.002040750812739134
64,joint40,0.004149680491536856,-0.005595035385340452,0.0021674204617738724
64,joint44,-0.004600733518600464,-0.005386743228882551,0.002352086128666997
64,joint57,-0.004285940434783697,0.008650457486510277,0.0026553398929536343
64,joint39,0.0042859409004449844,0.008530782535672188,0.002022894797846675
65,joint40,0.004149680025875568,-0.0051928129978477955,0.0021941422019153833
65,joint44,-0.004642023704946041,-0.005670393351465464,0.0023357109166681767
65,joint57,-0.004285940434783697,0.008643124252557755,0.0024910373613238335
65,joint39,0.0042859409004449844,0.00832158699631691,0.0020061833783984184
66,joint40,0.004149679560214281,-0.00482729310169816,0.0022184262052178383
66,joint44,-0.004679545760154724,-0.005928162485361099,0.002320831408724189
66,joint57,-0.004285940434783697,0.00863646063953638,0.0023417288903146982
66,joint39,0.0042859409004449844,0.008131482638418674,0.001990995602682233
67,joint40,0.004149679560214281,-0.004507654812186956,0.0022396626882255077
67,joint44,-0.004712358117103577,-0.006153573282063007,0.002307819901034236
67,joint57,-0.004285940434783697,0.008630632422864437,0.0022111674770712852
67,joint39,0.0042859409004449844,0.007965240627527237,0.001977713545784354
68,joint40,0.004149679094552994,-0.00424307631328702,0.002257240004837513
68,joint44,-0.004739518743008375,-0.0063401577062904835,0.002297049155458808
68,joint57,-0.0042859409004449844,0.008625810965895653,0.0021031314972788095
68,joint39,0.0042859409004449844,0.007827633060514927,0.0019667211454361677
69,joint40,0.004149679560214281,-0.004042727407068014,0.0022705504670739174
69,joint44,-0.004760086070746183,-0.006481444928795099,0.0022888940293341875
69,joint57,-0.00428593996912241,0.008622154593467712,0.0020212484523653984
69,joint39,0.0042859409004449844,0.007723433896899223,0.0019583962857723236
70,joint40,0.0041496786288917065,-0.003915791399776936,0.002278985921293497
70,joint44,-0.0047731162048876286,-0.006570963189005852,0.0022837251890450716
70,joint57,-0.00428593996912241,0.008619840256869793,0.001969396136701107
70,joint39,0.0042859409004449844,0.007657412905246019,0.0019531232537701726
71,joint40,0.004149679094552994,-0.0038714385591447353,0.0022819293662905693
71,joint44,-0.004777668975293636,-0.006602239329367876,0.002281919587403536
71,joint57,-0.00428593996912241,0.008619030937552452,0.001951279933564365
71,joint39,0.0042859409004449844,0.007634345907717943,0.0019512806320562959
72,joint40,0.0041496786288917065,-0.0038714418187737465,0.002281932858750224
72,joint44,-0.004777668975293636,-0.006602241192013025,0.0022819223813712597
72,joint57,-0.00428593996912241,0.008619030937552452,0.001951280515640974
72,joint39,0.0042859409004449844,0.007634345442056656,0.001951279933564365
73,joint40,0.0041496786288917065,-0.0038714418187737465,0.0022819307632744312
73,joint44,-0.004777668975293636,-0.006602240726351738,0.002281919587403536
73,joint57,-0.00428593996912241,0.008619031868875027,0.0019512781873345375
73,joint39,0.0042859409004449844,0.007634346839040518,0.001951279933564365
74,joint40,0.004149679094552994,-0.0038714425172656775,0.0022819319274276495
74,joint44,-0.004777668975293636,-0.006602239329367876,0.0022819219157099724
74,joint57,-0.00428593996912241,0.008619031868875027,0.0019512787694111466
74,joint39,0.0042859409004449844,0.007634346839040518,0.0019512808648869395
75,joint40,0.004149679560214281,-0.003871443448588252,0.002281930996105075
75,joint44,-0.004777668975293636,-0.006602241657674313,0.0022819209843873978
75,joint57,-0.00428593996912241,0.008619030937552452,0.0019512802828103304
75,joint39,0.0042859409004449844,0.007634345907717943,0.001951279933564365
76,joint40,0.004149679094552994,-0.0038714436814188957,0.0022819293662905693
76,joint44,-0.004777668975293636,-0.006602241657674313,0.002281919354572892
76,joint57,-0.00428593996912241,0.008619030006229877,0.0019512793514877558
76,joint39,0.0042859409004449844,0.007634344510734081,0.0019512802828103304
77,joint40,0.004149679094552994,-0.003871440887451172,0.002281926339492202
77,joint44,-0.004777668975293636,-0.006602241192013025,0.002281918888911605
77,joint57,-0.00428593996912241,0.008619030937552452,0.0019512793514877558
77,joint39,0.0042859409004449844,0.007634346839040518,0.001951279933564365
78,joint40,0.004149679094552994,-0.0038714425172656775,0.002281924244016409
78,joint44,-0.004777668975293636,-0.006602243520319462,0.0022819219157099724
78,joint57,-0.00428593996912241,0.008619030937552452,0.0019512793514877558
78,joint39,0.0042859409004449844,0.007634345442056656,0.0019512806320562959
79,joint40,0.004149679560214281,-0.003871440887451172,0.002281921450048685
79,joint44,-0.004777668509632349,-0.006602241657674313,0.002281921450048685
79,joint57,-0.004285940434783697,0.008619030937552452,0.0019512797007337213
79,joint39,0.0042859409004449844,0.007634344510734081,0.0019512808648869395
80,joint40,0.004149679560214281,-0.0038714425172656775,0.0022819212172180414
80,joint44,-0.004777668509632349,-0.006602241657674313,0.00228192494250834
80,joint57,-0.00428593996912241,0.008619030937552452,0.001951280515640974
80,joint39,0.0042859409004449844,0.0076343463733792305,0.0019512820290401578
81,joint40,0.004149679560214281,-0.0038714429829269648,0.0022819184232503176
81,joint44,-0.004777668975293636,-0.0066022430546581745,0.0022819179575890303
81,joint57,-0.00428593996912241,0.008619030937552452,0.0019512790022417903
81,joint39,0.0042859409004449844,0.007634345907717943,0.0019512802828103304
82,joint40,0.00414967630058527,-0.003871456952765584,0.002281944965943694
82,joint44,-0.004777668509632349,-0.006602244917303324,0.002281921450048685
82,joint57,-0.00428593996912241,0.008619030937552452,0.0019512802828103304
82,joint39,0.00428593996912241,0.007634344510734081,0.0019512793514877558
83,joint40,0.004149679094552994,-0.0038714425172656775,0.002281918888911605
83,joint44,-0.004777668509632349,-0.006602241192013025,0.002281920751556754
83,joint57,-0.00428593996912241,0.008619030937552452,0.0019512772560119629
83,joint39,0.004285940434783697,0.007634344045072794,0.0019512806320562959
84,joint40,0.004149675369262695,-0.0038714564871042967,0.00228195171803236
84,joint44,-0.004777668509632349,-0.006602241657674313,0.0022819198202341795
84,joint57,-0.0042859395034611225,0.008619031868875027,0.0019512781873345375
